unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,rain_gfs_mm,imd_mean_mm,bias_factor,rain_gfs_bc_mm,rain_icon_mm,alert_gfs_bc,alert_icon,date,cycle_utc
watershed,C2ADAM04,Watershed C2ADAM04,Ganga Basin,Damodar,680.36688644,4.6875,4.027034045347612,0.8591005963408239,4.027034045347612,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM05,Watershed C2ADAM05,Ganga Basin,Damodar,582.85821799,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM06,Watershed C2ADAM06,Ganga Basin,Damodar,546.46448831,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM07,Watershed C2ADAM07,Ganga Basin,Damodar,1301.09433132,1.125,3.8341413181530286,3.0,3.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM08,Watershed C2ADAM08,Ganga Basin,Damodar,610.95083512,2.1875,4.663566578230629,2.1319161500482875,4.663566578230629,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM09,Watershed C2ADAM09,Ganga Basin,Damodar,809.73651639,1.6875,4.429767386798989,2.625047340325327,4.429767386798989,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM10,Watershed C2ADAM10,Ganga Basin,Damodar,921.52319243,0.78125,4.535936154404732,3.0,2.34375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM11,Watershed C2ADAM11,Ganga Basin,Damodar,789.65459982,2.0625,6.711277832152092,3.0,6.1875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM12,Watershed C2ADAM12,Ganga Basin,Damodar,473.07848725,3.25,3.8306019669424183,1.1786467590592056,3.8306019669424183,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM13,Watershed C2ADAM13,Ganga Basin,Damodar,353.20566123,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM14,Watershed C2ADAM14,Ganga Basin,Damodar,423.88818672,4.25,4.596240867490637,1.0814684394095617,4.596240867490637,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM15,Watershed C2ADAM15,Ganga Basin,Damodar,682.28951148,2.5,2.6197532410082753,1.04790129640331,2.6197532410082753,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM16,Watershed C2ADAM16,Ganga Basin,Damodar,839.57639698,0.9375,2.987464760876682,3.0,2.8125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM17,Watershed C2ADAM17,Ganga Basin,Damodar,824.37352864,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM18,Watershed C2ADAM18,Ganga Basin,Damodar,737.54639355,1.21875,3.301893987353534,2.7092463485977714,3.301893987353534,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM19,Watershed C2ADAM19,Ganga Basin,Damodar,516.48753925,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM20,Watershed C2ADAM20,Ganga Basin,Damodar,655.20228322,2.4375,4.277080941608507,1.7546998734804133,4.277080941608507,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM21,Watershed C2ADAM21,Ganga Basin,Damodar,784.86052343,3.8125,3.3702959290106,0.8840120469536,3.3702959290106,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM22,Watershed C2ADAM22,Ganga Basin,Damodar,710.40628879,2.25,4.304763847222067,1.9132283765431408,4.304763847222067,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM23,Watershed C2ADAM23,Ganga Basin,Damodar,743.1065586,3.8125,5.45433074970768,1.4306441310708669,5.45433074970768,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM24,Watershed C2ADAM24,Ganga Basin,Damodar,419.15077754,4.875,4.7915057811630914,0.9828729807514034,4.7915057811630914,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM25,Watershed C2ADAM25,Ganga Basin,Damodar,575.06525662,4.75,4.368700960768412,0.9197265180565077,4.368700960768412,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM26,Watershed C2ADAM26,Ganga Basin,Damodar,874.16294077,3.375,4.596483003072542,1.3619208897992718,4.596483003072542,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM27,Watershed C2ADAM27,Ganga Basin,Damodar,759.09532865,4.4375,4.193146588255281,0.9449344424237254,4.193146588255281,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM28,Watershed C2ADAM28,Ganga Basin,Damodar,463.79398316,3.75,4.1156244865835525,1.0974998630889474,4.1156244865835525,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM29,Watershed C2ADAM29,Ganga Basin,Damodar,733.58617975,5.1875,5.101303299975722,0.9833837686700188,5.101303299975722,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM30,Watershed C2ADAM30,Ganga Basin,Damodar,643.65910778,3.875,4.447099037448021,1.1476384612769086,4.447099037448021,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM31,Watershed C2ADAM31,Ganga Basin,Damodar,573.87798815,2.625,5.023489284699094,1.913710203694893,5.023489284699094,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM32,Watershed C2ADAM32,Ganga Basin,Damodar,399.02110285,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM33,Watershed C2ADAM33,Ganga Basin,Damodar,814.57031837,3.75,4.113001028193186,1.0968002741848497,4.113001028193186,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM34,Watershed C2ADAM34,Ganga Basin,Damodar,940.75505701,4.65625,5.571909693955151,1.1966517463527842,5.571909693955151,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM35,Watershed C2ADAM35,Ganga Basin,Damodar,982.80978054,4.3125,4.613277224890173,1.0697454434527938,4.613277224890173,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM36,Watershed C2ADAM36,Ganga Basin,Damodar,636.51268156,1.5,4.0278486211005955,2.685232414067064,4.0278486211005955,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM37,Watershed C2ADAM37,Ganga Basin,Damodar,755.83977798,2.3125,4.491941250258521,1.942461081192874,4.491941250258521,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM38,Watershed C2ADAM38,Ganga Basin,Damodar,377.20857995,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM39,Watershed C2ADAM39,Ganga Basin,Damodar,723.38586813,3.5,5.63730615287611,1.6106589008217456,5.63730615287611,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM40,Watershed C2ADAM40,Ganga Basin,Damodar,812.40070243,4.1875,4.5316456880879725,1.0821840449165308,4.5316456880879725,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM41,Watershed C2ADAM41,Ganga Basin,Damodar,773.30709263,1.3125,4.328218323257688,3.0,3.9375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM42,Watershed C2ADAM42,Ganga Basin,Damodar,686.43497615,0.8125,4.248026165856074,3.0,2.4375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM43,Watershed C2ADAM43,Ganga Basin,Damodar,382.23501056,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM44,Watershed C2ADAM44,Ganga Basin,Damodar,392.60068541,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM45,Watershed C2ADAM45,Ganga Basin,Damodar,676.05860068,3.25,4.628511363349549,1.424157342569092,4.628511363349549,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM46,Watershed C2ADAM46,Ganga Basin,Damodar,1202.45109335,2.0625,4.081534359614326,1.978925750116037,4.081534359614326,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM47,Watershed C2ADAM47,Ganga Basin,Damodar,699.60536023,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM48,Watershed C2ADAM48,Ganga Basin,Damodar,891.62066248,3.40625,5.642629210997934,1.6565516949718706,5.642629210997934,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM49,Watershed C2ADAM49,Ganga Basin,Damodar,582.56071838,1.125,5.006442015669117,3.0,3.375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM50,Watershed C2ADAM50,Ganga Basin,Damodar,703.454107,0.875,4.653074566877051,3.0,2.625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM51,Watershed C2ADAM51,Ganga Basin,Damodar,503.58492041,0.1875,4.4358999238438805,3.0,0.5625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM52,Watershed C2ADAM52,Ganga Basin,Damodar,326.15904735,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM53,Watershed C2ADAM53,Ganga Basin,Damodar,687.65909265,0.59375,4.363348067429376,3.0,1.78125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM54,Watershed C2ADAM54,Ganga Basin,Damodar,838.9102523,2.8125,4.305650742535722,1.530898041790479,4.305650742535722,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM55,Watershed C2ADAM55,Ganga Basin,Damodar,507.52422174,0.25,4.476768772365296,3.0,0.75,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM56,Watershed C2ADAM56,Ganga Basin,Damodar,563.10015889,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM57,Watershed C2ADAM57,Ganga Basin,Damodar,745.10817076,0.25,4.495233852712259,3.0,0.75,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM58,Watershed C2ADAM58,Ganga Basin,Damodar,1216.25446988,3.96875,4.925491460861817,1.2410687145478594,4.925491460861817,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM59,Watershed C2ADAM59,Ganga Basin,Damodar,1193.74096877,1.375,5.006504347297835,3.0,4.125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2ADAM60,Watershed C2ADAM60,Ganga Basin,Damodar,1070.52426856,6.375,4.9446396551107705,0.7756297498212973,4.9446396551107705,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN01,Watershed C2AGAN01,Ganga Basin,Gandak and others,574.01072091,1.4375,3.072123318849361,2.137129265286512,3.072123318849361,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN02,Watershed C2AGAN02,Ganga Basin,Gandak and others,811.37305837,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN03,Watershed C2AGAN03,Ganga Basin,Gandak and others,513.83982152,2.5625,1.7697189228379564,0.6906220186684708,1.7697189228379566,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN04,Watershed C2AGAN04,Ganga Basin,Gandak and others,754.70046881,2.46875,3.6635917917200147,1.483986548544816,3.6635917917200147,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN05,Watershed C2AGAN05,Ganga Basin,Gandak and others,1036.25927339,3.375,2.7160426132483027,0.804753366888386,2.7160426132483027,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN06,Watershed C2AGAN06,Ganga Basin,Gandak and others,935.90418092,2.875,2.345102085652825,0.8156876819662,2.345102085652825,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN07,Watershed C2AGAN07,Ganga Basin,Gandak and others,605.12175862,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN08,Watershed C2AGAN08,Ganga Basin,Gandak and others,681.47036213,2.625,2.216153830187778,0.8442490781667725,2.216153830187778,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN09,Watershed C2AGAN09,Ganga Basin,Gandak and others,1308.87616037,2.4583333333333335,2.4421270595089486,0.9934076174273688,2.4421270595089486,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN10,Watershed C2AGAN10,Ganga Basin,Gandak and others,557.79857729,2.75,3.056567998148807,1.1114792720541116,3.056567998148807,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN11,Watershed C2AGAN11,Ganga Basin,Gandak and others,840.81792903,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN12,Watershed C2AGAN12,Ganga Basin,Gandak and others,543.79347354,7.6875,2.7748311761715643,0.3609536489328864,2.7748311761715643,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN13,Watershed C2AGAN13,Ganga Basin,Gandak and others,933.77468677,6.3125,2.6842901029815414,0.4252340757198481,2.6842901029815414,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN14,Watershed C2AGAN14,Ganga Basin,Gandak and others,741.93629651,5.25,3.0736349968469305,0.585454285113701,3.0736349968469305,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN15,Watershed C2AGAN15,Ganga Basin,Gandak and others,489.63915243,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN16,Watershed C2AGAN16,Ganga Basin,Gandak and others,568.97554004,4.3125,1.45784567921129,0.33805117199102375,1.45784567921129,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN17,Watershed C2AGAN17,Ganga Basin,Gandak and others,610.09954337,4.0,2.4578577252487612,0.6144644313121903,2.4578577252487612,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN18,Watershed C2AGAN18,Ganga Basin,Gandak and others,564.37194179,3.25,2.375503671046806,0.7309242064759403,2.375503671046806,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN19,Watershed C2AGAN19,Ganga Basin,Gandak and others,668.08740909,1.875,3.592705083464923,1.916109377847959,3.592705083464923,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN20,Watershed C2AGAN20,Ganga Basin,Gandak and others,570.73963595,3.0625,3.5125863183238737,1.1469669610853466,3.5125863183238737,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN21,Watershed C2AGAN21,Ganga Basin,Gandak and others,694.13455464,2.3125,3.21985189663629,1.3923683877346118,3.21985189663629,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN22,Watershed C2AGAN22,Ganga Basin,Gandak and others,530.47616986,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN23,Watershed C2AGAN23,Ganga Basin,Gandak and others,1128.15900224,2.375,2.4696511178086067,1.0398531022352029,2.4696511178086067,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN24,Watershed C2AGAN24,Ganga Basin,Gandak and others,648.99719103,2.5,2.6069187892524344,1.0427675157009737,2.6069187892524344,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN25,Watershed C2AGAN25,Ganga Basin,Gandak and others,1056.53653304,3.8125,2.175731959939003,0.570683792770886,2.175731959939003,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN26,Watershed C2AGAN26,Ganga Basin,Gandak and others,762.18727675,4.0625,2.4182945472532755,0.5952725039392678,2.4182945472532755,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN27,Watershed C2AGAN27,Ganga Basin,Gandak and others,939.31273065,3.125,2.9427656521127648,0.9416850086760847,2.9427656521127648,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN28,Watershed C2AGAN28,Ganga Basin,Gandak and others,665.84727517,1.625,3.342841565037427,2.0571332707922627,3.342841565037427,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN29,Watershed C2AGAN29,Ganga Basin,Gandak and others,550.81825284,0.625,3.6352802448076744,3.0,1.875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN30,Watershed C2AGAN30,Ganga Basin,Gandak and others,666.75353508,0.6875,3.726389847083451,3.0,2.0625,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN31,Watershed C2AGAN31,Ganga Basin,Gandak and others,477.72236907,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN32,Watershed C2AGAN32,Ganga Basin,Gandak and others,715.23053782,3.40625,2.907348279226316,0.8535334397728634,2.907348279226316,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN33,Watershed C2AGAN33,Ganga Basin,Gandak and others,1214.56758044,2.5625,2.986961080317628,1.1656433484166353,2.986961080317628,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN34,Watershed C2AGAN34,Ganga Basin,Gandak and others,684.82256986,3.75,3.0718440776614293,0.8191584207097145,3.0718440776614293,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN35,Watershed C2AGAN35,Ganga Basin,Gandak and others,814.42624861,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN36,Watershed C2AGAN36,Ganga Basin,Gandak and others,906.52083252,2.90625,3.319190182965504,1.1420869446763025,3.319190182965504,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN37,Watershed C2AGAN37,Ganga Basin,Gandak and others,1176.94481888,4.0625,3.343895065723217,0.823112631562638,3.343895065723217,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN38,Watershed C2AGAN38,Ganga Basin,Gandak and others,579.03245634,3.25,3.908156248927116,1.2025096150544974,3.9081562489271167,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN39,Watershed C2AGAN39,Ganga Basin,Gandak and others,555.0382226,4.375,2.955985450826279,0.6756538173317209,2.955985450826279,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN40,Watershed C2AGAN40,Ganga Basin,Gandak and others,784.49058357,2.9375,3.5101308005721603,1.194938144875629,3.5101308005721603,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN41,Watershed C2AGAN41,Ganga Basin,Gandak and others,631.68382934,5.1875,2.6977009029216963,0.520038728274062,2.6977009029216963,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN42,Watershed C2AGAN42,Ganga Basin,Gandak and others,915.23170348,4.09375,2.2350686040847267,0.5459709567229867,2.2350686040847267,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN43,Watershed C2AGAN43,Ganga Basin,Gandak and others,642.74141884,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN44,Watershed C2AGAN44,Ganga Basin,Gandak and others,630.63981316,4.125,3.3031820538517547,0.8007714069943648,3.3031820538517547,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN45,Watershed C2AGAN45,Ganga Basin,Gandak and others,1255.23538074,3.90625,2.693272957603817,0.6894778771465772,2.693272957603817,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN46,Watershed C2AGAN46,Ganga Basin,Gandak and others,646.96753646,4.6875,3.1950724773619275,0.6816154618372112,3.1950724773619275,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN47,Watershed C2AGAN47,Ganga Basin,Gandak and others,613.03598835,5.5625,2.7904679312689664,0.501657156183185,2.7904679312689664,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN48,Watershed C2AGAN48,Ganga Basin,Gandak and others,929.76226092,3.8125,2.6057337904017266,0.6834711581381578,2.6057337904017266,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN49,Watershed C2AGAN49,Ganga Basin,Gandak and others,528.52179987,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN50,Watershed C2AGAN50,Ganga Basin,Gandak and others,1000.90544476,4.71875,2.6267621918185933,0.5566648353522846,2.626762191818593,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN51,Watershed C2AGAN51,Ganga Basin,Gandak and others,542.02836316,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN52,Watershed C2AGAN52,Ganga Basin,Gandak and others,775.74809102,2.625,3.292958185954453,1.254460261315982,3.292958185954453,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN53,Watershed C2AGAN53,Ganga Basin,Gandak and others,850.87063256,3.15625,3.3015611749703755,1.04603918414903,3.301561174970376,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN54,Watershed C2AGAN54,Ganga Basin,Gandak and others,743.3091909,2.0625,2.991652023057415,1.450497950573292,2.991652023057415,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN55,Watershed C2AGAN55,Ganga Basin,Gandak and others,915.75330019,2.375,2.52684772671902,1.0639358849343243,2.52684772671902,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN56,Watershed C2AGAN56,Ganga Basin,Gandak and others,385.9306798,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN57,Watershed C2AGAN57,Ganga Basin,Gandak and others,391.84195974,2.75,2.6449459372317956,0.9617985226297439,2.6449459372317956,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN58,Watershed C2AGAN58,Ganga Basin,Gandak and others,852.37373958,3.34375,2.5917162721134623,0.7750927168937457,2.5917162721134623,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN59,Watershed C2AGAN59,Ganga Basin,Gandak and others,1150.57146785,13.4375,2.7880142840620588,0.3,4.03125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN60,Watershed C2AGAN60,Ganga Basin,Gandak and others,736.57641215,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN61,Watershed C2AGAN61,Ganga Basin,Gandak and others,408.47825383,5.0,3.502704185900623,0.7005408371801246,3.502704185900623,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN62,Watershed C2AGAN62,Ganga Basin,Gandak and others,1307.51138533,17.3125,3.103149978387846,0.3,5.19375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN63,Watershed C2AGAN63,Ganga Basin,Gandak and others,437.17604079,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN64,Watershed C2AGAN64,Ganga Basin,Gandak and others,535.58631197,12.5,4.48608843296358,0.3588870746370864,4.48608843296358,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN65,Watershed C2AGAN65,Ganga Basin,Gandak and others,925.05799537,4.75,3.1568585372950935,0.6646017973252828,3.1568585372950935,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN66,Watershed C2AGAN66,Ganga Basin,Gandak and others,572.29632438,11.625,3.78514078435016,0.32560350833119656,3.78514078435016,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN67,Watershed C2AGAN67,Ganga Basin,Gandak and others,544.17560873,2.8125,4.046919959212003,1.43890487438649,4.046919959212003,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN68,Watershed C2AGAN68,Ganga Basin,Gandak and others,717.88400181,5.125,3.502509407433745,0.6834164697431697,3.502509407433745,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN69,Watershed C2AGAN69,Ganga Basin,Gandak and others,475.53016898,6.5625,3.356131995928614,0.5114105898557888,3.3561319959286138,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN70,Watershed C2AGAN70,Ganga Basin,Gandak and others,731.89223779,7.1875,3.281107602952278,0.45650192736727346,3.281107602952278,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN71,Watershed C2AGAN71,Ganga Basin,Gandak and others,334.87377287,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN72,Watershed C2AGAN72,Ganga Basin,Gandak and others,1186.97819814,3.5,3.5085220429689103,1.0024348694196887,3.5085220429689103,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN73,Watershed C2AGAN73,Ganga Basin,Gandak and others,909.91657277,4.5,3.3259942141297745,0.7391098253621721,3.3259942141297745,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN74,Watershed C2AGAN74,Ganga Basin,Gandak and others,664.93364838,5.0,2.8407801158624153,0.568156023172483,2.8407801158624153,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN75,Watershed C2AGAN75,Ganga Basin,Gandak and others,633.25870625,6.0,2.4035981285857826,0.4005996880976304,2.4035981285857826,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGAN76,Watershed C2AGAN76,Ganga Basin,Gandak and others,871.54097639,8.625,2.7766251962070596,0.32192755898052866,2.7766251962070596,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA01,Watershed C2AGHA01,Ganga Basin,Ghaghara,784.67268705,2.875,7.2947765093756045,2.537313568478471,7.2947765093756045,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA02,Watershed C2AGHA02,Ganga Basin,Ghaghara,792.88868729,1.9375,7.039282301792952,3.0,5.8125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA03,Watershed C2AGHA03,Ganga Basin,Ghaghara,976.86167187,5.875,6.853288189842276,1.1665171386965576,6.853288189842276,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA04,Watershed C2AGHA04,Ganga Basin,Ghaghara,834.65422277,1.4375,8.491960371765371,3.0,4.3125,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA05,Watershed C2AGHA05,Ganga Basin,Ghaghara,1073.73563122,3.625,6.858400365138707,1.8919725145210227,6.858400365138707,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA06,Watershed C2AGHA06,Ganga Basin,Ghaghara,1117.78481983,3.5,7.825843910743657,2.2359554030696165,7.825843910743657,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA07,Watershed C2AGHA07,Ganga Basin,Ghaghara,645.67963386,0.8125,4.9537704589636355,3.0,2.4375,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA08,Watershed C2AGHA08,Ganga Basin,Ghaghara,621.36271636,6.9375,3.9193150828962455,0.5649463182553147,3.919315082896246,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA09,Watershed C2AGHA09,Ganga Basin,Ghaghara,698.94053483,1.5625,7.187675059535732,3.0,4.6875,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA10,Watershed C2AGHA10,Ganga Basin,Ghaghara,626.48756135,0.0,0.0,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA11,Watershed C2AGHA11,Ganga Basin,Ghaghara,944.89412374,4.1875,6.260113679209392,1.494952520408213,6.260113679209392,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA12,Watershed C2AGHA12,Ganga Basin,Ghaghara,1105.49423847,7.4375,4.253993164227433,0.5719654674591507,4.253993164227433,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA13,Watershed C2AGHA13,Ganga Basin,Ghaghara,882.95109313,0.0,4.289685440839153,1.0,0.0,0.0,NO ALERT,NO ALERT,20260706,12
watershed,C2AGHA14,Watershed C2AGHA14,Ganga Basin,Ghaghara,875.79373269,1.125,3.753067941902435,3.0,3.375,0.0,NO ALERT,NO ALERT,20260706,12
