parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,BAI,Baitarni,subbasin||BAI,,Brahmani and Baitarni Basin,Baitarni,watershed,C07BRA55,Watershed C07BRA55,watershed||C07BRA55,,Brahmani and Baitarni Basin,Brahmani,12.4525,0.08,1.39
subbasin,BAI,Baitarni,subbasin||BAI,,Brahmani and Baitarni Basin,Baitarni,watershed,C07BRA57,Watershed C07BRA57,watershed||C07BRA57,,Brahmani and Baitarni Basin,Brahmani,2.3887,0.02,0.31
subbasin,BAI,Baitarni,subbasin||BAI,,Brahmani and Baitarni Basin,Baitarni,watershed,C07BRA58,Watershed C07BRA58,watershed||C07BRA58,,Brahmani and Baitarni Basin,Brahmani,7.5134,0.05,0.76
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,A01CHA33,Watershed A01CHA33,watershed||A01CHA33,,Indus (Up to border) Basin,Chautang and others,31.0446,0.06,3.13
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,A01CHR01,Watershed A01CHR01,watershed||A01CHR01,,Indus (Up to border) Basin,Churu,16.7474,0.03,2.3
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,A01CHR34,Watershed A01CHR34,watershed||A01CHR34,,Indus (Up to border) Basin,Churu,0.1976,0.0,0.02
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B10MHU12,Watershed B10MHU12,watershed||B10MHU12,,Mahi Basin,Mahi Upper,4.1577,0.01,0.42
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B10MHU13,Watershed B10MHU13,watershed||B10MHU13,,Mahi Basin,Mahi Upper,4.9753,0.01,0.63
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B10MHU18,Watershed B10MHU18,watershed||B10MHU18,,Mahi Basin,Mahi Upper,24.1683,0.05,2.99
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B10MHU19,Watershed B10MHU19,watershed||B10MHU19,,Mahi Basin,Mahi Upper,27.8915,0.05,4.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B10MHU21,Watershed B10MHU21,watershed||B10MHU21,,Mahi Basin,Mahi Upper,4.5878,0.01,0.47
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B11SAU01,Watershed B11SAU01,watershed||B11SAU01,,Sabarmati Basin,Sabarmati Upper,5.2342,0.01,1.27
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B11SAU02,Watershed B11SAU02,watershed||B11SAU02,,Sabarmati Basin,Sabarmati Upper,0.4951,0.0,0.07
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B11SAU03,Watershed B11SAU03,watershed||B11SAU03,,Sabarmati Basin,Sabarmati Upper,5.6685,0.01,1.04
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU01,Watershed B20LUU01,watershed||B20LUU01,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,23.2381,0.04,3.86
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU02,Watershed B20LUU02,watershed||B20LUU02,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,15.6222,0.03,1.72
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU03,Watershed B20LUU03,watershed||B20LUU03,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,4.8209,0.01,0.48
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU08,Watershed B20LUU08,watershed||B20LUU08,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,1.8679,0.0,0.27
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU09,Watershed B20LUU09,watershed||B20LUU09,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,12.6059,0.02,1.72
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU11,Watershed B20LUU11,watershed||B20LUU11,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,33.7443,0.06,5.53
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU17,Watershed B20LUU17,watershed||B20LUU17,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,0.0101,0.0,0.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU18,Watershed B20LUU18,watershed||B20LUU18,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,1.9104,0.0,0.22
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU20,Watershed B20LUU20,watershed||B20LUU20,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,0.9055,0.0,0.11
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU21,Watershed B20LUU21,watershed||B20LUU21,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,15.1521,0.03,1.68
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU23,Watershed B20LUU23,watershed||B20LUU23,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,11.6578,0.02,1.58
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,B20LUU25,Watershed B20LUU25,watershed||B20LUU25,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,5.1603,0.01,0.91
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN01,Watershed C2ABAN01,watershed||C2ABAN01,,Ganga Basin,Banas,928.5584,1.73,97.23
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN02,Watershed C2ABAN02,watershed||C2ABAN02,,Ganga Basin,Banas,497.6231,0.93,99.99
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN03,Watershed C2ABAN03,watershed||C2ABAN03,,Ganga Basin,Banas,647.4256,1.21,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN04,Watershed C2ABAN04,watershed||C2ABAN04,,Ganga Basin,Banas,1033.9067,1.93,98.03
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN05,Watershed C2ABAN05,watershed||C2ABAN05,,Ganga Basin,Banas,584.0759,1.09,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN06,Watershed C2ABAN06,watershed||C2ABAN06,,Ganga Basin,Banas,720.1611,1.34,94.33
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN07,Watershed C2ABAN07,watershed||C2ABAN07,,Ganga Basin,Banas,1003.6488,1.87,99.99
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN08,Watershed C2ABAN08,watershed||C2ABAN08,,Ganga Basin,Banas,816.7593,1.52,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN09,Watershed C2ABAN09,watershed||C2ABAN09,,Ganga Basin,Banas,583.0543,1.09,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN10,Watershed C2ABAN10,watershed||C2ABAN10,,Ganga Basin,Banas,1161.8433,2.16,99.32
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN11,Watershed C2ABAN11,watershed||C2ABAN11,,Ganga Basin,Banas,1006.5723,1.87,97.52
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN12,Watershed C2ABAN12,watershed||C2ABAN12,,Ganga Basin,Banas,1207.2835,2.25,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN13,Watershed C2ABAN13,watershed||C2ABAN13,,Ganga Basin,Banas,1194.9733,2.23,98.85
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN14,Watershed C2ABAN14,watershed||C2ABAN14,,Ganga Basin,Banas,963.0887,1.79,98.24
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN15,Watershed C2ABAN15,watershed||C2ABAN15,,Ganga Basin,Banas,1121.2533,2.09,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN16,Watershed C2ABAN16,watershed||C2ABAN16,,Ganga Basin,Banas,1156.8515,2.15,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN17,Watershed C2ABAN17,watershed||C2ABAN17,,Ganga Basin,Banas,1062.6715,1.98,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN18,Watershed C2ABAN18,watershed||C2ABAN18,,Ganga Basin,Banas,285.4804,0.53,98.8
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN19,Watershed C2ABAN19,watershed||C2ABAN19,,Ganga Basin,Banas,1016.5787,1.89,99.03
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN20,Watershed C2ABAN20,watershed||C2ABAN20,,Ganga Basin,Banas,1097.0581,2.04,98.31
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN21,Watershed C2ABAN21,watershed||C2ABAN21,,Ganga Basin,Banas,615.1208,1.15,99.97
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN22,Watershed C2ABAN22,watershed||C2ABAN22,,Ganga Basin,Banas,619.7795,1.15,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN23,Watershed C2ABAN23,watershed||C2ABAN23,,Ganga Basin,Banas,742.5982,1.38,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN24,Watershed C2ABAN24,watershed||C2ABAN24,,Ganga Basin,Banas,533.6703,0.99,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN25,Watershed C2ABAN25,watershed||C2ABAN25,,Ganga Basin,Banas,704.3878,1.31,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN26,Watershed C2ABAN26,watershed||C2ABAN26,,Ganga Basin,Banas,592.3441,1.1,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN27,Watershed C2ABAN27,watershed||C2ABAN27,,Ganga Basin,Banas,657.3749,1.22,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN28,Watershed C2ABAN28,watershed||C2ABAN28,,Ganga Basin,Banas,545.9885,1.02,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN29,Watershed C2ABAN29,watershed||C2ABAN29,,Ganga Basin,Banas,648.0452,1.21,98.73
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN30,Watershed C2ABAN30,watershed||C2ABAN30,,Ganga Basin,Banas,677.7553,1.26,97.71
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN31,Watershed C2ABAN31,watershed||C2ABAN31,,Ganga Basin,Banas,437.7514,0.82,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN32,Watershed C2ABAN32,watershed||C2ABAN32,,Ganga Basin,Banas,871.4426,1.62,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN33,Watershed C2ABAN33,watershed||C2ABAN33,,Ganga Basin,Banas,432.2144,0.8,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN34,Watershed C2ABAN34,watershed||C2ABAN34,,Ganga Basin,Banas,685.4209,1.28,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN35,Watershed C2ABAN35,watershed||C2ABAN35,,Ganga Basin,Banas,1208.5307,2.25,99.93
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN36,Watershed C2ABAN36,watershed||C2ABAN36,,Ganga Basin,Banas,697.5634,1.3,98.22
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN37,Watershed C2ABAN37,watershed||C2ABAN37,,Ganga Basin,Banas,1023.6697,1.91,98.61
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN38,Watershed C2ABAN38,watershed||C2ABAN38,,Ganga Basin,Banas,1478.6099,2.75,97.87
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN39,Watershed C2ABAN39,watershed||C2ABAN39,,Ganga Basin,Banas,965.347,1.8,94.26
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN40,Watershed C2ABAN40,watershed||C2ABAN40,,Ganga Basin,Banas,673.3321,1.25,98.29
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN41,Watershed C2ABAN41,watershed||C2ABAN41,,Ganga Basin,Banas,1034.9072,1.93,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN42,Watershed C2ABAN42,watershed||C2ABAN42,,Ganga Basin,Banas,554.9716,1.03,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN43,Watershed C2ABAN43,watershed||C2ABAN43,,Ganga Basin,Banas,1132.4698,2.11,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN44,Watershed C2ABAN44,watershed||C2ABAN44,,Ganga Basin,Banas,1270.5002,2.37,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN45,Watershed C2ABAN45,watershed||C2ABAN45,,Ganga Basin,Banas,586.1241,1.09,98.49
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN46,Watershed C2ABAN46,watershed||C2ABAN46,,Ganga Basin,Banas,932.2387,1.74,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN47,Watershed C2ABAN47,watershed||C2ABAN47,,Ganga Basin,Banas,681.2219,1.27,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN48,Watershed C2ABAN48,watershed||C2ABAN48,,Ganga Basin,Banas,756.4454,1.41,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN49,Watershed C2ABAN49,watershed||C2ABAN49,,Ganga Basin,Banas,960.1186,1.79,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN50,Watershed C2ABAN50,watershed||C2ABAN50,,Ganga Basin,Banas,477.4078,0.89,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN51,Watershed C2ABAN51,watershed||C2ABAN51,,Ganga Basin,Banas,611.5457,1.14,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN52,Watershed C2ABAN52,watershed||C2ABAN52,,Ganga Basin,Banas,858.1259,1.6,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN53,Watershed C2ABAN53,watershed||C2ABAN53,,Ganga Basin,Banas,1040.2164,1.94,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN54,Watershed C2ABAN54,watershed||C2ABAN54,,Ganga Basin,Banas,1060.9714,1.98,96.14
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN55,Watershed C2ABAN55,watershed||C2ABAN55,,Ganga Basin,Banas,1026.6996,1.91,99.08
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN56,Watershed C2ABAN56,watershed||C2ABAN56,,Ganga Basin,Banas,641.0846,1.19,98.54
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN57,Watershed C2ABAN57,watershed||C2ABAN57,,Ganga Basin,Banas,531.238,0.99,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN58,Watershed C2ABAN58,watershed||C2ABAN58,,Ganga Basin,Banas,643.0517,1.2,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN59,Watershed C2ABAN59,watershed||C2ABAN59,,Ganga Basin,Banas,549.4773,1.02,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN60,Watershed C2ABAN60,watershed||C2ABAN60,,Ganga Basin,Banas,757.0859,1.41,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN61,Watershed C2ABAN61,watershed||C2ABAN61,,Ganga Basin,Banas,1177.5603,2.19,100.0
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN62,Watershed C2ABAN62,watershed||C2ABAN62,,Ganga Basin,Banas,987.0478,1.84,97.12
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN63,Watershed C2ABAN63,watershed||C2ABAN63,,Ganga Basin,Banas,884.4078,1.65,98.64
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ABAN64,Watershed C2ABAN64,watershed||C2ABAN64,,Ganga Basin,Banas,465.7393,0.87,92.82
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ACHL09,Watershed C2ACHL09,watershed||C2ACHL09,,Ganga Basin,Chambal Lower,1.3429,0.0,0.13
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ACHL10,Watershed C2ACHL10,watershed||C2ACHL10,,Ganga Basin,Chambal Lower,8.9507,0.02,1.34
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ACHU22,Watershed C2ACHU22,watershed||C2ACHU22,,Ganga Basin,Chambal Upper,4.8107,0.01,0.56
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ACHU23,Watershed C2ACHU23,watershed||C2ACHU23,,Ganga Basin,Chambal Upper,1.0323,0.0,0.11
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ACHU27,Watershed C2ACHU27,watershed||C2ACHU27,,Ganga Basin,Chambal Upper,16.0675,0.03,1.6
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2ACHU28,Watershed C2ACHU28,watershed||C2ACHU28,,Ganga Basin,Chambal Upper,22.5818,0.04,2.99
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AKAS34,Watershed C2AKAS34,watershed||C2AKAS34,,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,33.8149,0.06,4.53
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AKAS36,Watershed C2AKAS36,watershed||C2AKAS36,,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,14.156,0.03,2.19
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AKAS37,Watershed C2AKAS37,watershed||C2AKAS37,,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,6.022,0.01,0.64
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AKAS39,Watershed C2AKAS39,watershed||C2AKAS39,,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,2.3911,0.0,0.24
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AKAS43,Watershed C2AKAS43,watershed||C2AKAS43,,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,32.0137,0.06,3.45
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AKAS64,Watershed C2AKAS64,watershed||C2AKAS64,,Ganga Basin,Kali Sindh and others up to Confluence with Parbati,33.5439,0.06,3.3
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AYAM01,Watershed C2AYAM01,watershed||C2AYAM01,,Ganga Basin,Yamuna Middle,21.369,0.04,2.99
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AYAM02,Watershed C2AYAM02,watershed||C2AYAM02,,Ganga Basin,Yamuna Middle,9.9909,0.02,2.53
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AYAM03,Watershed C2AYAM03,watershed||C2AYAM03,,Ganga Basin,Yamuna Middle,39.533,0.07,3.15
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AYAM23,Watershed C2AYAM23,watershed||C2AYAM23,,Ganga Basin,Yamuna Middle,6.8286,0.01,0.84
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AYAM24,Watershed C2AYAM24,watershed||C2AYAM24,,Ganga Basin,Yamuna Middle,45.4175,0.08,3.74
subbasin,BAN,Banas,subbasin||BAN,,Ganga Basin,Banas,watershed,C2AYAU24,Watershed C2AYAU24,watershed||C2AYAU24,,Ganga Basin,Yamuna Upper,0.6509,0.0,0.09
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRL23,Watershed D2BBRL23,watershed||D2BBRL23,,Brahmaputra Basin,Brahmaputra Lower,20.3178,0.07,3.61
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRL24,Watershed D2BBRL24,watershed||D2BBRL24,,Brahmaputra Basin,Brahmaputra Lower,9.0938,0.03,0.87
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRL26,Watershed D2BBRL26,watershed||D2BBRL26,,Brahmaputra Basin,Brahmaputra Lower,1.5104,0.01,0.12
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRL27,Watershed D2BBRL27,watershed||D2BBRL27,,Brahmaputra Basin,Brahmaputra Lower,13.856,0.05,1.2
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRU85,Watershed D2BBRU85,watershed||D2BBRU85,,Brahmaputra Basin,Brahmaputra Upper,3.9839,0.01,0.52
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRU86,Watershed D2BBRU86,watershed||D2BBRU86,,Brahmaputra Basin,Brahmaputra Upper,6.3925,0.02,0.72
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRU87,Watershed D2BBRU87,watershed||D2BBRU87,,Brahmaputra Basin,Brahmaputra Upper,15.0662,0.05,1.14
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRU88,Watershed D2BBRU88,watershed||D2BBRU88,,Brahmaputra Basin,Brahmaputra Upper,6.2118,0.02,0.46
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2BBRU91,Watershed D2BBRU91,watershed||D2BBRU91,,Brahmaputra Basin,Brahmaputra Upper,1.1173,0.0,0.09
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR01,Watershed D2CBAR01,watershed||D2CBAR01,,Barak and others Basin,Barak,792.2511,2.76,96.06
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR02,Watershed D2CBAR02,watershed||D2CBAR02,,Barak and others Basin,Barak,657.9939,2.29,96.56
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR03,Watershed D2CBAR03,watershed||D2CBAR03,,Barak and others Basin,Barak,595.6765,2.07,99.94
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR04,Watershed D2CBAR04,watershed||D2CBAR04,,Barak and others Basin,Barak,734.1042,2.56,96.07
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR05,Watershed D2CBAR05,watershed||D2CBAR05,,Barak and others Basin,Barak,617.2329,2.15,100.0
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR06,Watershed D2CBAR06,watershed||D2CBAR06,,Barak and others Basin,Barak,454.553,1.58,100.0
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR07,Watershed D2CBAR07,watershed||D2CBAR07,,Barak and others Basin,Barak,735.6696,2.56,98.09
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR08,Watershed D2CBAR08,watershed||D2CBAR08,,Barak and others Basin,Barak,610.5669,2.13,98.22
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR09,Watershed D2CBAR09,watershed||D2CBAR09,,Barak and others Basin,Barak,487.9504,1.7,94.56
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR10,Watershed D2CBAR10,watershed||D2CBAR10,,Barak and others Basin,Barak,595.1395,2.07,100.0
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR11,Watershed D2CBAR11,watershed||D2CBAR11,,Barak and others Basin,Barak,549.3121,1.91,100.0
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR12,Watershed D2CBAR12,watershed||D2CBAR12,,Barak and others Basin,Barak,535.2685,1.86,100.0
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR13,Watershed D2CBAR13,watershed||D2CBAR13,,Barak and others Basin,Barak,530.4145,1.85,100.0
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR14,Watershed D2CBAR14,watershed||D2CBAR14,,Barak and others Basin,Barak,640.5826,2.23,95.62
subbasin,BAR,Barak,subbasin||BAR,,Barak and others Basin,Barak,watershed,D2CBAR15,Watershed D2CBAR15,watershed||D2CBAR15,,Barak and others Basin,Barak,514.7063,1.79,96.65
