unit_type,unit_id,unit_name,basin,sub_basin,area_sqkm,state,district,forecast_issue_date,cycle_utc,forecast_issue_time_utc,valid_start_utc,valid_end_utc,valid_date,rain_forecast_daily_mm,rain_gfs_24h_mm,bias_factor,rain_gfs_bc_24h_mm,gfs_cal_factor,gfs_cal_threshold_mm,gfs_cal_samples,rain_gfs_cal_24h_mm,rain_icon_24h_mm,imd_observed_mm,observed_status,error_gfs_raw_mm,abs_error_gfs_raw_mm,pct_error_gfs_raw,updated_at_utc
subbasin,KYN,Kynchiang and other south flowing rivers,Barak and others Basin,Kynchiang and other south flowing rivers,10267.3900136,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,15.0875,15.0875,0.7365175954815709,11.112209221828202,,,0,,0.0,53.850667063395186,MATCHED,-38.76316706339519,38.76316706339519,-71.98270546539678,2026-07-07 04:58:18
subbasin,LIN,Lower Indus,Indus (Up to border) Basin,Lower Indus,23894.0954463,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,1.7359375,1.7359375,0.8865795936401977,1.5390467633347806,,,0,,0.0,0.03581517405691557,MATCHED,1.7001223259430844,1.7001223259430844,,2026-07-07 04:58:18
subbasin,LUL,Luni Lower,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Lower,29180.1166377,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,2.3375,2.3375,0.9310742267585748,2.176386005048168,,,0,,0.0,15.970284778438508,MATCHED,-13.632784778438507,13.632784778438507,-85.3634419646927,2026-07-07 04:58:18
subbasin,LUU,Luni Upper,West flowing rivers of Kutch and Saurashtra including Luni Basin,Luni Upper,70202.5788834,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,4.561915887850468,4.561915887850468,0.4260838185542572,1.9437585414186616,,,0,,0.0,7.106659631236134,MATCHED,-2.5447437433856663,2.5447437433856663,-35.80787423954667,2026-07-07 04:58:18
subbasin,MAL,Mahanadi Lower,Mahanadi Basin,Mahanadi Lower,57958.8771578,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,4.445684523809524,4.445684523809524,0.8360534414772509,3.716829845853106,,,0,,0.0,11.216826981643127,MATCHED,-6.771142457833603,6.771142457833603,-60.36593475957952,2026-07-07 04:58:18
subbasin,MAM,Mahanadi Middle,Mahanadi Basin,Mahanadi Middle,51895.9122712,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,9.743333333333332,9.743333333333332,0.3946249768473346,3.8449626910825296,,,0,,0.0,30.735000313917794,MATCHED,-20.991666980584462,20.991666980584462,-68.29889951580303,2026-07-07 04:58:18
subbasin,MAU,Mahanadi Upper,Mahanadi Basin,Mahanadi Upper,29796.635875400003,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,5.395833333333333,5.395833333333333,0.6046304117108443,3.2624849298564307,,,0,,0.0,28.140599341619584,MATCHED,-22.744766008286252,22.744766008286252,-80.82544984977287,2026-07-07 04:58:18
subbasin,MHL,Mahi Lower,Mahi Basin,Mahi Lower,13092.144778,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,17.621710526315788,17.621710526315788,0.3,5.286513157894736,,,0,,0.0,28.118358411287005,MATCHED,-10.496647884971217,10.496647884971217,-37.33023006335161,2026-07-07 04:58:18
subbasin,MHU,Mahi Upper,Mahi Basin,Mahi Upper,24959.8046561,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,31.9695945945946,31.9695945945946,0.3,9.59087837837838,,,0,,0.0,18.916962309463603,MATCHED,13.052632285130997,13.052632285130997,68.99962093068794,2026-07-07 04:58:18
subbasin,MAN,Mangpui Lui and others,Minor rivers draining into Myanmar Basin,Mangpui Lui and others,7976.1826088,,,20260706,18,2026-07-06 18:00:00,2026-07-06 18:00:00,2026-07-07 18:00:00,20260707,17.083333333333336,17.083333333333336,0.385413709419888,6.584150869256422,,,0,,0.0,25.393719454606373,MATCHED,-8.310386121273037,8.310386121273037,-32.726147645005774,2026-07-07 04:58:18
